,0,1,2
0,0.10036218411619302,0.11779328137595257,0.00038724084209462717
1,0.09319813224999507,0.1403377279251572,0.0005193456914618366
2,0.0893504444180735,0.15117015426665148,0.0006199843938787808
3,0.08614866137611443,0.15393227177503377,0.0007810782320909482
4,0.08884181075870856,0.14434115656854374,0.0007228501574694235
5,0.09248825293138907,0.13469005780081034,0.0005935364678606447
6,0.09519810207643786,0.12594018240974947,0.0004877855628038219
7,0.09928576416064061,0.11181968275917598,0.00041987040964830413
8,0.10037296530276762,0.1081885751535765,0.00040963278336825226
9,0.0,0.0,0.0
10,0.11315903899730984,0.07749524532863461,0.00042813201503655307
11,0.12586976482100454,0.05511571397306625,0.0005984660358002714
12,0.13218385542484157,0.04320196142640498,0.0007608225445601136
13,0.14066879298877666,0.028222097713921812,0.001069005734905204
14,0.14626457989663777,0.017107279297789546,0.0014105336482401754
15,0.1496074513536314,0.013978178880364567,0.0018073065332444571
16,0.15516502475475136,0.010545968051729915,0.0024957989963922955
17,0.18263073295906906,5.0494221390806615e-05,0.0048439786701521825
18,0.18185352703062563,0.00035659443160440674,0.003027312309335173
19,0.17996277603742783,0.0006373685500165038,0.003144882354042977
20,0.1787425369570883,0.0006954850851101924,0.004102323051156986
21,0.1736706066918714,1.1754082507531294e-05,0.006230260786452391
22,0.16192858005354083,0.0016538335565456919,0.0049583726561905905
23,0.15143753251277303,0.0063654588029606884,0.0039790140543232155
24,0.14024431512382307,0.0077679571104596334,0.0031540201091715403
25,0.1359270857718684,0.007254502130976448,0.002972445177015004
26,0.13167067878725902,0.009640024156084337,0.002586201409016553
27,0.12998037055695022,0.014558869871763136,0.0019703746194181804
28,0.12970826762386878,0.024638819745774754,0.0013679648936530953
29,0.13382547989499471,0.02882773515617032,0.001303078581585737
30,0.1473512553737919,0.014951178417106803,0.00228487360733709
31,0.169085930343158,0.00411765385479157,0.004587797183532416
32,0.04091799589980383,0.04538327301361278,0.005547047345203282
33,0.06648937540569477,0.16119440752856917,0.015289012633274979
34,0.091627256229458,0.20995652313331448,0.0186643533915003
35,0.10760768696434297,0.2036155243229132,0.01776753248248042
36,0.042445039936581,0.10348524069468112,0.012085602735240286
37,0.05313073417187297,0.13263077841645554,0.013939109715920495
38,0.04298907643737948,0.12813984431699055,0.014093052015482499
39,0.029495623849925323,0.09054751509728476,0.012246697434648013
40,0.08255340577966308,0.031756114813020986,0.002572983199179646
41,0.17235367811690594,0.009168851855264393,0.0012397214675630153
42,0.1735816179181029,0.014252110043287303,0.0028329953111807527
43,0.16081397875609582,0.03203304403371021,0.001925402378482488
44,0.1446491896022053,0.04949090344297247,0.0011081323116215458
45,0.13815186098236154,0.04212307473056853,0.0007974356901137014
46,0.1273872748542999,0.05235540142706441,0.00047981802326191314
47,0.11802558685837994,0.07078125697404403,0.0003650568573423385
48,0.10429675023328855,0.10886564485758754,0.0003827304048620306
49,0.09185934614151847,0.15046859895585385,0.0006307397650857638
50,0.08254934620731547,0.1782125595427715,0.0009214605233083262
51,0.08223759064242131,0.17550905077143852,0.0009069010515361242
52,0.08058186730147554,0.17525700181852244,0.0008904048462916592
53,0.08497117507727125,0.16269514330986112,0.0006736186513052189
