,0,1,2,3,4,5,6,7,8,9
25,-2.914685941169157e-10,-2.52998490920032e-10,-2.3673880014557736e-10,-2.426104943873653e-10,-2.4261049459433914e-10,-2.4261049458744045e-10,-2.7148286530253575e-10,-2.772495890080997e-10,0.0,-2.9856585583776395e-10
26,-1.7729491439145397e-10,-1.5390615705338392e-10,-1.4417762977469523e-10,-1.4732806823658704e-10,-1.473280683296581e-10,-1.4732806841680488e-10,-1.639140224334109e-10,-1.6750637417446512e-10,0.0,-1.8164754895560066e-10
27,-3.094001993534672e-09,-2.678205634353372e-09,-2.509606550296435e-09,-2.5560757011177518e-09,-2.556075736501071e-09,-2.5560757626482897e-09,-2.8365235179741247e-09,-2.89104014067577e-09,0.0,-3.172260642355999e-09
28,-3.8324169066330734e-11,-3.298591369171812e-11,-3.0857818141998326e-11,-3.122996617596034e-11,-3.122996618071849e-11,-3.122996618353876e-11,-3.4529972722545825e-11,-3.513884272536009e-11,0.0,-3.9332879592084686e-11
29,-2.007061883997924e-08,-1.7171022745039105e-08,-1.600368733056442e-08,-1.6172065971640962e-08,-1.617206775078221e-08,-1.6172068782537585e-08,-1.7916159193781373e-08,-1.8301221495804787e-08,0.0,-2.0612794017652267e-08
30,-1.8195388058438593e-08,-1.54424242540716e-08,-1.4268295336630683e-08,-1.4576156617072126e-08,-1.4576157597217783e-08,-1.4576158158618938e-08,-1.641629579979084e-08,-1.7030899667061282e-08,0.0,-1.8690908714692284e-08
31,-3.0975294441187545e-09,-2.574899145761439e-09,-2.3138393182164892e-09,-2.3957772612230043e-09,-2.395777285325671e-09,-2.395777299567683e-09,-2.8673684707055327e-09,-2.97312200145989e-09,0.0,-3.1797137578584804e-09
32,-2.255031201030352e-10,-1.6776648125437366e-10,-1.420132435392709e-10,-1.4904060754722395e-10,-1.4904060768550539e-10,-1.490406077673731e-10,-2.0413569621366342e-10,-2.0130362748355606e-10,0.0,-2.3461086209109024e-10
33,-7.031398383891371e-08,-4.640526394410824e-08,-3.672738705427992e-08,-3.674153580552961e-08,-3.6741577171275515e-08,-3.6741599581818276e-08,-5.306732413413446e-08,-5.236609025362807e-08,0.0,-7.428105576713388e-08
34,-4.025539116877505e-08,-2.5351169596195155e-08,-1.952226009094873e-08,-1.9060330108978246e-08,-1.906033768923618e-08,-1.9060341843771426e-08,-2.8254390090764392e-08,-2.7771866449251223e-08,0.0,-4.2765353384435045e-08
35,-5.4864050539564147e-08,-3.429409137419723e-08,-2.62837674372644e-08,-2.5774760150425594e-08,-2.577477645456088e-08,-2.5774783997039026e-08,-3.862841522574422e-08,-3.773020133009493e-08,0.0,-5.833842020628213e-08
36,-1.6294951075415534e-08,-1.1356750306863341e-08,-9.309199986889814e-09,-9.564645183277021e-09,-9.564646565463479e-09,-9.564647346020645e-09,-1.3379483065736489e-08,-1.311631937669751e-08,0.0,-1.7107924879673956e-08
37,-1.1862697536335271e-08,-8.032493981899853e-09,-6.453849163542839e-09,-6.5553448247439885e-09,-6.555345328607043e-09,-6.555345620669932e-09,-9.358619187948557e-09,-9.204150291591803e-09,0.0,-1.2492813550822099e-08
38,-1.0925728528414007e-08,-7.466786713578818e-09,-6.025030396209275e-09,-6.140244700700289e-09,-6.140245142915438e-09,-6.1402453976944784e-09,-8.783137627572376e-09,-8.602978306517309e-09,0.0,-1.1490276076666541e-08
39,-5.6943313228943403e-08,-4.0129647820057826e-08,-3.297899063683723e-08,-3.423166999739996e-08,-3.4231702719639234e-08,-3.423172182206729e-08,-4.8600440408908285e-08,-4.741225562889724e-08,0.0,-5.965660298634229e-08
40,-4.4014323969198703e-07,-3.388921601561935e-07,-2.91706861373674e-07,-3.1109589982224445e-07,-3.110960595470762e-07,-3.1113041475901254e-07,-4.2356406293646515e-07,-4.1459282632515503e-07,0.0,-4.5560016014574226e-07
41,-2.224186336286415e-08,-1.7614536460291945e-08,-1.5303820314702358e-08,-1.632461348610372e-08,-1.6324617899465553e-08,-1.6324620285233376e-08,-2.1400835471661063e-08,-2.191997843303924e-08,0.0,-2.2935707100319893e-08
42,-1.0211677615864135e-08,-8.205214000124032e-09,-7.189617591186368e-09,-7.535863349922759e-09,-7.535863854510979e-09,-7.535864149363889e-09,-9.456964618460185e-09,-9.888079558988128e-09,0.0,-1.0516098448085086e-08
43,-8.559792755701168e-11,-6.877094096399506e-11,-6.03631266735408e-11,-6.272390081704762e-11,-6.272390084505264e-11,-6.27239008616401e-11,-7.793467840319082e-11,-8.138009646479262e-11,0.0,-8.817385472239035e-11
44,-9.329467369983818e-08,-7.521929308113743e-08,-6.651251512811532e-08,-6.869969404385664e-08,-6.869976007179012e-08,-6.869979775909894e-08,-8.40223676768673e-08,-8.749683086467257e-08,0.0,-9.615081774588432e-08
45,-1.2890682685930302e-10,-1.0474770298258144e-10,-9.358291532830453e-11,-9.632263981115312e-11,-9.632263985966148e-11,-9.632263988840021e-11,-1.1539519952661359e-10,-1.1957546554910697e-10,0.0,-1.3287264299186632e-10
46,-2.399133152194165e-10,-1.9745345132978366e-10,-1.788524494491155e-10,-1.822836716932647e-10,-1.8228367187133683e-10,-1.8228367197675273e-10,-2.1096169649131862e-10,-2.176897912766023e-10,0.0,-2.4720292640390855e-10
47,-3.212371343095372e-10,-2.677625132367674e-10,-2.4543917937455344e-10,-2.4702699977764475e-10,-2.4702699999212276e-10,-2.4702700011897587e-10,-2.7900569166321276e-10,-2.850240528314268e-10,0.0,-3.3076761616254684e-10
48,-7.418824791959519e-09,-6.223712466373248e-09,-5.753307161682536e-09,-5.706613303272482e-09,-5.706613443417048e-09,-5.706613524080207e-09,-6.311826722744165e-09,-6.363252568182981e-09,0.0,-7.636012013754141e-09
49,-6.3693012389564935e-09,-5.343014286528e-09,-4.946977514208656e-09,-4.831587909071768e-09,-4.831587993979939e-09,-4.831588041128546e-09,-5.270213485092882e-09,-5.353675544718493e-09,0.0,-6.5540296554880065e-09
50,-9.316480456536911e-09,-8.631418155317944e-09,-8.36491644294317e-09,-8.239429205214662e-09,-8.239429256866308e-09,-8.239429287438691e-09,-8.557553142813444e-09,-8.628577380070054e-09,0.0,-9.439032510182337e-09
51,-8.48320708241839e-09,-7.862535487214519e-09,-7.622613439359921e-09,-7.509455735290482e-09,-7.509455778276769e-09,-7.509455803710839e-09,-7.798272867260764e-09,-7.86001041075333e-09,0.0,-8.594784635667035e-09
52,-8.491708440026198e-09,-7.870282515599696e-09,-7.628720300545857e-09,-7.514091874843484e-09,-7.514091917777466e-09,-7.51409194318189e-09,-7.801382964138099e-09,-7.869332514404263e-09,0.0,-8.603008696150032e-09
53,-1.7286326169776086e-08,-1.4482771806307287e-08,-1.3399316688357426e-08,-1.3055853479715605e-08,-1.3055854070022607e-08,-1.3055854415310505e-08,-1.422276635934844e-08,-1.4471863678298192e-08,0.0,-1.779050019644379e-08
54,-5.632034096276516e-09,-4.7005350828810796e-09,-4.318937422300859e-09,-4.26478442065197e-09,-4.26478451799919e-09,-4.2647853461959245e-09,-4.729978088773384e-09,-4.806482527206434e-09,0.0,-5.799609715774786e-09
55,-2.662685526474239e-10,-2.1706453512834918e-10,-1.9475237565939644e-10,-1.9820552697432058e-10,-1.9820552717924961e-10,-1.9820552730034224e-10,-2.3367878619396597e-10,-2.410226061665083e-10,0.0,-2.744732259736846e-10
56,-4.736959904914171e-11,-3.714923608842475e-11,-3.2007465287935734e-11,-3.3519529417508387e-11,-3.351952942211123e-11,-3.351952942483369e-11,-4.4109440253626555e-11,-4.447417139345907e-11,0.0,-4.8912037192666025e-11
57,-1.3096072251305964e-08,-9.804587997680098e-09,-8.23229213511056e-09,-8.647837901696963e-09,-8.647838532281546e-09,-8.647838898765492e-09,-1.216625227809335e-08,-1.1687448589589169e-08,0.0,-1.3588599890747475e-08
58,-2.6528985031584255e-08,-1.901722814951759e-08,-1.5606261913468767e-08,-1.6120644437992765e-08,-1.6120647673003655e-08,-1.6120649554889365e-08,-2.3160836567733434e-08,-2.2119948383058063e-08,0.0,-2.7687211103376612e-08
59,-1.846822204901318e-08,-1.320162673649632e-08,-1.08231532199214e-08,-1.1189200220421365e-08,-1.1189201668902338e-08,-1.1189202517306208e-08,-1.6126523912117172e-08,-1.537937468761121e-08,0.0,-1.9285356170177176e-08
60,-7.2112752060668e-10,-5.546819434441778e-10,-4.726091414731152e-10,-4.996424026176061e-10,-4.996424049092471e-10,-4.996424062490216e-10,-6.87843660891798e-10,-6.688537106150621e-10,0.0,-7.457594097320164e-10
61,-3.341134568385008e-09,-2.570602439006922e-09,-2.1880449659120033e-09,-2.3146493855909987e-09,-2.3146494382217615e-09,-2.3146494694909886e-09,-3.187310627339018e-09,-3.1060279765060825e-09,0.0,-3.45440142426284e-09
62,-4.141772585525506e-09,-3.1830326115553987e-09,-2.707515118423876e-09,-2.863861324541564e-09,-2.8638614067067247e-09,-2.863861455028366e-09,-3.949797171223618e-09,-3.850954471531004e-09,0.0,-4.2825268699103944e-09
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-4.3933633495176934e-11,-3.4896122373554274e-11,-3.031508929213916e-11,-3.1482229815915283e-11,-3.148222981896758e-11,-3.148222982077497e-11,-3.986541001141366e-11,-4.162623704573291e-11,0.0,-4.5295292872522554e-11
65,-2.542260112442526e-10,-2.027081070546924e-10,-1.7720242669347293e-10,-1.837994000819297e-10,-1.8379940029085567e-10,-1.8379940041451255e-10,-2.297541089847221e-10,-2.4005191593031656e-10,0.0,-2.6216462720174394e-10
66,-2.1699187679358386e-10,-1.7340362577474e-10,-1.5213022962504892e-10,-1.575672474977512e-10,-1.575672476508921e-10,-1.5756724774129634e-10,-1.9550150548210524e-10,-2.0391516649433044e-10,0.0,-2.237960775701891e-10
67,-1.2672004319182976e-10,-1.0148166368440048e-10,-8.929276451821984e-11,-9.239793949529051e-11,-9.239793955017891e-11,-9.239793958262342e-11,-1.1396281956491751e-10,-1.1871382949892562e-10,0.0,-1.3069601618080788e-10
68,-4.318276718143333e-11,-3.486400506634689e-11,-3.0976317388879054e-11,-3.193941477717592e-11,-3.193941478137552e-11,-3.1939414783863264e-11,-3.865624363931278e-11,-4.009705505092011e-11,0.0,-4.45346385844897e-11
69,-3.188671218239429e-09,-2.597766096240022e-09,-2.3306017421165923e-09,-2.3812812916958994e-09,-2.381281332951751e-09,-2.381281357352017e-09,-2.8102765543059893e-09,-2.8990707424789796e-09,0.0,-3.287422592738718e-09
70,-2.1456814989263138e-10,-1.7660197823351085e-10,-1.6016900211368838e-10,-1.6204728221008324e-10,-1.6204728236012388e-10,-1.6204728244894322e-10,-1.8542212930437393e-10,-1.9212274952533854e-10,0.0,-2.211348407938139e-10
71,-4.846121657181211e-09,-4.022244248112566e-09,-3.677656227362236e-09,-3.6734563114930533e-09,-3.6734563927991636e-09,-3.6734564903663477e-09,-4.117980654498379e-09,-4.232874259182581e-09,0.0,-4.992161421545955e-09
72,-3.5244898776811133e-09,-2.9634834946772235e-09,-2.746509594584158e-09,-2.7169760562568076e-09,-2.716976090589197e-09,-2.7169765426613483e-09,-2.967269610294411e-09,-3.0259236411712794e-09,0.0,-3.6253588866830717e-09
73,-8.819170857347376e-09,-7.445434517904727e-09,-6.921222781238178e-09,-6.818749029033132e-09,-6.818749210912917e-09,-6.8187492821678695e-09,-7.386860304198655e-09,-7.525896063640607e-09,0.0,-9.068519688892626e-09
74,-1.1507772747580526e-08,-9.749495878015995e-09,-9.07854198226676e-09,-8.94235907846718e-09,-8.942359345603055e-09,-8.942359479106565e-09,-9.651036523297309e-09,-9.857945540503602e-09,0.0,-1.1827122439991433e-08
75,-8.473962472346859e-09,-7.187521945559668e-09,-6.694047439197679e-09,-6.616811728535753e-09,-6.616811897473298e-09,-6.6168119993281625e-09,-7.156294337146823e-09,-7.316859808838303e-09,0.0,-8.707227515245353e-09
76,-4.251257451022342e-09,-3.633606493629088e-09,-3.383502408458629e-09,-3.3616579388681275e-09,-3.3616579801057677e-09,-3.3616579875237646e-09,-3.655037120828526e-09,-3.741340732357388e-09,0.0,-4.364338154691384e-09
77,-6.05212347664459e-11,-5.186283230098512e-11,-4.8247303248359856e-11,-4.844163958560501e-11,-4.844163959621112e-11,-4.844163960246667e-11,-5.30972395455795e-11,-5.4893385169739206e-11,0.0,-6.208365000065283e-11
78,-2.809958951097208e-08,-2.4015245515436736e-08,-2.2177137530577145e-08,-2.273387448146715e-08,-2.273387881950446e-08,-2.2733881260759293e-08,-2.5767878714991923e-08,-2.6671711581779576e-08,0.0,-2.880098856354778e-08
79,-7.31530204645686e-08,-6.129964748921726e-08,-5.509441522876949e-08,-5.77973707262868e-08,-5.779741744001493e-08,-5.77974421837091e-08,-7.03428524058101e-08,-7.325568422674349e-08,0.0,-7.492214233182259e-08
80,-3.804426513751776e-08,-2.5625057792040565e-08,-2.0597300507336537e-08,-2.06151706449017e-08,-2.0615176365806272e-08,-2.061517991137184e-08,-2.9080571881271077e-08,-2.8833468525061226e-08,0.0,-4.010054236408303e-08
81,-5.0088497841128116e-08,-2.8839736621826984e-08,-2.0953499408023684e-08,-1.9409050269553606e-08,-1.9409051565956166e-08,-1.940906444957632e-08,-3.0149399265245064e-08,-2.9891300697712595e-08,0.0,-5.3706134386336413e-08
82,3.221487468779804e-07,4.983783892093281e-07,5.674427860998032e-07,5.816641072287635e-07,5.816635212678903e-07,5.816630944238303e-07,4.877691970112475e-07,4.916065198783047e-07,0.0,2.9354811542684274e-07
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,-5.548838110287028e-08,-3.270657365344668e-08,-2.4265686900101427e-08,-2.297884145156114e-08,-2.2978849098433135e-08,-2.2978855569642032e-08,-3.565958748306244e-08,-3.449351735980555e-08,0.0,-5.939793222142662e-08
85,3.758955848623089e-08,5.751480294627598e-08,6.53225230587448e-08,6.622313465357714e-08,6.622312763036746e-08,6.62231227244386e-08,5.3971331524553856e-08,5.553360397017731e-08,0.0,3.432022580449085e-08
86,6.850150729670868e-08,9.806640501375334e-08,1.0990686070070494e-07,1.109500066247211e-07,1.1094999685169518e-07,1.1094998928822163e-07,9.20685319734557e-08,9.450596173091323e-08,0.0,6.371938135124092e-08
87,-2.6114510309705277e-08,-1.637416153039312e-08,-1.2618795173847781e-08,-1.2579037703895998e-08,-1.2579041299355618e-08,-1.2579043169669587e-08,-1.9083316935033312e-08,-1.828435812503573e-08,0.0,-2.7772471630012684e-08
88,-2.7466140876815202e-08,-1.9202807128638766e-08,-1.5717535347802623e-08,-1.6234452510285665e-08,-1.623445650591626e-08,-1.623445876392314e-08,-2.322486839264683e-08,-2.2472998502622877e-08,0.0,-2.8811274051104112e-08
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-1.534703281103178e-10,-1.2299182803099487e-10,-1.0716454239053732e-10,-1.1362204600344264e-10,-1.1362204608783409e-10,-1.1362204613780242e-10,-1.4837376197674967e-10,-1.5120736543710094e-10,0.0,-1.5774449920363693e-10
91,-1.0877946902541573e-08,-8.795037047034173e-09,-7.698482929816596e-09,-8.157210528017343e-09,-8.157211287495353e-09,-8.157211712675187e-09,-1.0512716718530861e-08,-1.0819611827988317e-08,0.0,-1.1168688005440617e-08
92,-6.238995709780048e-11,-5.090969043157719e-11,-4.5016258415961744e-11,-4.678483007423194e-11,-4.678483008708798e-11,-4.678483009470838e-11,-5.764350665054381e-11,-6.004093106031024e-11,0.0,-6.410042048699848e-11
93,-1.5990084532426408e-10,-1.3074452449618052e-10,-1.1681875445060354e-10,-1.2044414123342626e-10,-1.2044414132100153e-10,-1.2044414137285748e-10,-1.448250702790477e-10,-1.500592467458793e-10,0.0,-1.645436142217827e-10
94,-3.5635147205417737e-10,-2.9385270699193956e-10,-2.657210602198083e-10,-2.7043814098694903e-10,-2.704381412458632e-10,-2.704381413991199e-10,-3.1449709597099515e-10,-3.235521597707654e-10,0.0,-3.6682029000320784e-10
95,-5.161109117699596e-09,-4.2932744755174794e-09,-3.919239906474163e-09,-3.937613127493167e-09,-3.9376132062833245e-09,-3.937613252895389e-09,-4.435179623857911e-09,-4.585028133927165e-09,0.0,-5.311513630736118e-09
96,-1.4153304663461451e-08,-1.205470547665527e-08,-1.1189374032282744e-08,-1.1098555466328628e-08,-1.1098555747061182e-08,-1.1098555907208642e-08,-1.212452156167895e-08,-1.237916413643212e-08,0.0,-1.4529224005584861e-08
97,-3.8368754742191377e-10,-3.271133278513912e-10,-3.0461944615559907e-10,-3.0113707809667713e-10,-3.0113707828148914e-10,-3.0113707838752376e-10,-3.264433851163124e-10,-3.3289580970381155e-10,0.0,-3.938601174643339e-10
98,-1.3857334964777737e-08,-1.1816471537681023e-08,-1.101875349446049e-08,-1.0891309591506504e-08,-1.089130995192347e-08,-1.08913101306002e-08,-1.1760841704154134e-08,-1.2026156252326524e-08,0.0,-1.4225228496371091e-08
99,-8.571092215856785e-09,-7.331177401991601e-09,-6.833548182280718e-09,-6.74928834022406e-09,-6.749288475388072e-09,-6.749288609131822e-09,-7.270759696485373e-09,-7.454162786217451e-09,0.0,-8.797868215880767e-09
100,-1.4059548425840318e-08,-1.203555162541456e-08,-1.122500774050423e-08,-1.1139572854975325e-08,-1.1139573079980416e-08,-1.1139572501494077e-08,-1.2008495023398286e-08,-1.237872983622767e-08,0.0,-1.4430668101756072e-08
101,-1.6706703434994445e-10,-1.4332979420070052e-10,-1.3375715666016307e-10,-1.3401692380661389e-10,-1.340169238769689e-10,-1.3401692391860752e-10,-1.4601040213278772e-10,-1.5042470361951016e-10,0.0,-1.714149184048946e-10
102,-2.5447024782376673e-10,-2.18495173850758e-10,-2.030134835703116e-10,-2.0693147409448526e-10,-2.0693148075515862e-10,-2.0693146697535118e-10,-2.3189679052504004e-10,-2.3828597227869983e-10,0.0,-2.608054261587769e-10
103,-1.1034528835967905e-09,-9.374387394600055e-10,-8.543963837155231e-10,-8.944928096300958e-10,-8.944928137269956e-10,-8.944928161521833e-10,-1.0695192265515063e-09,-1.1100761020697986e-09,0.0,-1.129273602936224e-09
104,-1.6159678776995608e-08,-1.1340382736478158e-08,-9.456567777466099e-09,-9.516981565633093e-09,-9.51698217726669e-09,-9.516982538108232e-09,-1.2899815545936644e-08,-1.257817846382331e-08,0.0,-1.6975998572626008e-08
105,-1.3941935952359968e-08,-8.930910706484274e-09,-7.080664162888943e-09,-6.888233251099714e-09,-6.888233594618267e-09,-6.888233936561974e-09,-9.717251799038675e-09,-9.485522563897014e-09,0.0,-1.4806326479906976e-08
106,-1.1391130276219201e-07,-7.453217622030366e-08,-5.986882893904789e-08,-5.9168413674421907e-08,-5.916849522305084e-08,-5.916865884471697e-08,-8.198403439042514e-08,-7.992932036688673e-08,0.0,-1.2071261794686583e-07
107,-9.612536557151539e-08,-6.432528657192511e-08,-5.2327111080575804e-08,-5.2062862966507854e-08,-5.2062898581534475e-08,-5.2062964784863915e-08,-7.132224468008219e-08,-6.95354163041226e-08,0.0,-1.0161521922626733e-07
108,-2.686386108319197e-08,-1.925856328981836e-08,-1.622593384697736e-08,-1.6505697066995212e-08,-1.6505699362429936e-08,-1.650570055103019e-08,-2.2047940876884725e-08,-2.1562751286720245e-08,0.0,-2.815282758464171e-08
109,-3.1702182361375304e-08,-2.248782833554839e-08,-1.8824976701497973e-08,-1.9065533181930574e-08,-1.9065538198200295e-08,-1.906554105518737e-08,-2.5734679433597157e-08,-2.511574039948351e-08,0.0,-3.326550275429784e-08
110,-3.2289773255165026e-08,-2.3143249661671553e-08,-1.9452503904922732e-08,-1.9786580472770833e-08,-1.978658490679053e-08,-1.9786587626731484e-08,-2.666956884815763e-08,-2.6078514897994938e-08,0.0,-3.382718458178197e-08
111,-2.699325357703855e-08,-2.0516694655317256e-08,-1.7744522327495116e-08,-1.8388071313953965e-08,-1.838807417097598e-08,-1.838807586480195e-08,-2.4229050570717506e-08,-2.3786359688248843e-08,0.0,-2.8044983224075157e-08
112,-7.907513806582995e-09,-6.216722055627968e-09,-5.458331297034845e-09,-5.720890205036845e-09,-5.720890398508382e-09,-5.720890515997887e-09,-7.4468445144427245e-09,-7.350027603328666e-09,0.0,-8.172496432654637e-09
113,-1.2958986458158962e-08,-1.03381567369381e-08,-9.127404018817084e-09,-9.614106516836327e-09,-9.614107379466115e-09,-9.614107868911187e-09,-1.2457637757129663e-08,-1.2353628164803078e-08,0.0,-1.3362426620195004e-08
114,-6.336940984487682e-08,-5.1841640874683e-08,-4.625475628055899e-08,-4.8799128175261784e-08,-4.8799180112585346e-08,-4.879920666089507e-08,-6.154496678924669e-08,-6.252491316141726e-08,0.0,-6.509194604699829e-08
115,-1.9969624024271324e-10,-1.6527910370911405e-10,-1.482777192835917e-10,-1.564653701506013e-10,-1.564653702897033e-10,-1.564653703720458e-10,-1.9455495269910424e-10,-1.9984762442560408e-10,0.0,-2.0478177876607261e-10
116,-8.864415534016172e-09,-7.473807039529538e-09,-6.764687690183301e-09,-7.132468761468793e-09,-7.132469183345199e-09,-7.132469425100579e-09,-8.669272923508843e-09,-9.029128917530264e-09,0.0,-9.065784032927262e-09
117,-7.789117920230874e-08,-6.679322316461368e-08,-6.103955551781617e-08,-6.377394517020869e-08,-6.377403477838322e-08,-6.377408210389953e-08,-7.55229647333097e-08,-7.818670769452351e-08,0.0,-7.957790947705855e-08
118,-1.5170086562951216e-08,-1.3113777346623702e-08,-1.2064840373075024e-08,-1.2450333316069735e-08,-1.245033434541996e-08,-1.2450334932824603e-08,-1.4356845166083541e-08,-1.4770390529500417e-08,0.0,-1.5488172741573085e-08
119,-4.598941624549874e-08,-4.0137317504986216e-08,-3.727780064109678e-08,-3.835736232594129e-08,-3.8357378032660424e-08,-3.8357386703890866e-08,-4.3361725835345e-08,-4.4689097251691094e-08,0.0,-4.693859836426733e-08
