Load
520.2535173013844
483.5532164181381
441.3563892846659
409.0083956578346
401.6527619629492
403.12817712690185
413.9901951457296
427.0309953861407
447.20728312676295
465.52273696252337
512.6859705944121
546.4691744000714
544.3607025839755
546.0771219475033
539.2641449868995
536.5855121881625
554.3877970220698
634.0688048955994
652.3935997840125
647.3830733319502
644.9837548903802
602.5661487282034
569.8226133460585
533.6501559731836
444.84454148221727
420.671679866708
408.8531280342932
403.1179814303303
402.84737285708735
420.7319095762677
480.1343760008406
640.5690640634134
816.7423403741334
875.7628472157203
891.9491138265095
898.1835104398298
860.4142396576782
866.1769552551858
860.6811026642414
851.3886772428095
823.1841750985144
785.4121298992128
760.9995001687557
757.3317717650694
726.417322262702
672.1436025779163
596.4287385638983
524.5351112360029
459.676891609423
429.360498874649
418.1573946278379
412.1104787690453
415.31383450261353
431.8294276906252
490.8739640500665
657.05710435298
844.9643377698534
890.053852338081
905.5672138062852
908.7075255015094
870.9874595026395
880.2858566125229
879.678072808088
862.0476698248451
823.0785266813239
784.1793515184909
761.5946227375247
748.1401476833851
702.3291751506196
649.5187400831171
589.6071710690062
529.4383304522644
458.1242737569002
430.39166345390015
418.05074958625937
417.6326431344483
426.33404235922393
444.2363520274986
515.1506292466381
679.7671082289866
859.6525080147453
915.1936082173306
925.730310800968
934.3591315626863
909.414735827779
925.7769482335684
944.251531653739
929.2230688908364
898.6837110444284
857.0343497589408
819.5009992007521
808.3774311368584
769.8576071605046
716.7297905066398
645.5055192626368
581.0030479499119
509.1961353951514
478.630807704094
465.2096180844717
461.3720665829625
458.8487174334734
465.6616398143332
519.5959232142854
669.1646494915952
846.5085951160152
897.2631572289408
904.9285244565024
911.1854404638244
878.5019316204654
874.3515784293119
862.4580202509528
821.8912597551248
799.3566434174317
789.0453974538093
756.3008730840926
736.4208524151636
701.8471511950017
643.8756864282113
594.2856273307176
535.4399367276907
463.8787035972949
425.9826110323691
407.2539953286507
407.878674380934
416.4230942415765
425.98414193269934
442.04808858440384
487.5174644294505
559.7916029122989
621.5774294085062
660.6106099593189
663.6718549778485
652.1483180470359
642.9457812810442
630.4300191746042
624.9845469258892
647.2164581408352
690.7968811106902
684.0020456650072
679.3249137927933
653.9337541378642
615.1447061184965
577.6966834377449
534.0492287543234
469.444765815762
434.3336433662325
410.3121403942697
406.2315059504382
407.6213506856475
411.000313829487
419.4925698219184
443.17675342963145
479.6946593958574
519.6576438883346
552.7849314867326
577.1133327930714
585.0152644143717
581.5638290695032
572.8198502910125
566.5207643689923
583.665138286918
658.513657367901
676.9658620920883
663.2356482395354
637.5297352581726
610.076272900996
562.5218322012659
494.3821826791835
444.15248484025113
422.2996982332325
405.13889835991216
403.22993850245854
410.40521408727295
430.937069002212
498.7068772961036
663.912160829528
843.8488445175161
901.79808638199
907.4751361371756
917.6799694033828
883.7468137467422
880.6241650564941
874.4312015340793
855.982387923383
810.9645018453338
776.7142349608465
758.5771367092967
758.7011674257994
714.3422841229886
651.4439986351069
578.740502589711
508.6307933163434
440.0454229619542
415.8169801308412
404.06037190221895
401.8836550461431
405.2299159304853
424.9468584142321
492.5656504723733
670.2325246026088
854.2838775425936
906.9235553105194
919.2476505242884
925.792276795194
885.2201995874385
893.4537386926629
888.2033735200389
868.0885526925701
822.5593490348228
777.3119627331064
756.4061923862715
753.0737877146985
723.0749227750089
664.61636351609
580.5799161424663
509.6250440742694
442.8885078917064
413.6434281866304
400.8635640357249
396.43523656163046
401.8016268592932
419.3328274627769
485.8439299193312
666.7173165538857
860.9363455999851
905.313871224892
919.8907011118888
922.1828683412076
887.5787919997524
907.348705609938
909.8586833614082
887.4656571305804
835.8803073690019
794.8163843378114
777.3776032878264
763.6445087131774
718.6424759922046
663.06422067191
596.5676766449119
535.9389843698494
468.8396008485798
437.43717893048535
424.4449207394483
422.6850394823353
428.523489894696
446.2327414846504
524.273383100601
702.4153953183828
888.7913844380657
943.3706067279342
957.638493075968
966.663136656479
936.3390272698922
949.7816829106816
961.5080762023608
942.780908193383
894.719803524521
846.8016813946762
817.2355349842613
802.9402118328585
765.0413329942971
704.356632831036
626.6121593535422
561.3737620615914
496.6964889562272
467.3406000600755
455.4281776470569
451.07901518434016
451.2812670645493
462.1417716355794
524.994307472041
693.0074327812935
878.5614697146375
928.4635843504504
935.7378882318044
940.897434937919
903.0795109225784
897.036807881425
884.7028044495751
845.670737172973
810.368228158128
796.2805704555445
769.3688570435075
754.3407244814654
724.2066357187944
669.6755196576075
619.0927622219249
561.390740173163
488.5576716851819
449.7481103334449
429.9039710424433
427.02185056972655
429.619523000369
435.9360035752846
453.2009378954797
503.21504543854496
579.3474314060915
635.7862550701858
670.0108685985838
678.8513030174151
666.2425020205267
656.6064878863463
642.5619044876229
633.2113445440394
651.5283311003243
696.5051173112179
696.0173883455166
689.6477659618117
664.0205416174678
626.2774567937985
593.2343714113672
553.4373866258326
487.57753993864895
451.5507989693269
428.75452931487337
422.6072772660421
421.5449996397418
423.72815114616657
428.6716500529943
453.83492102721664
486.9862982852537
532.2990502454475
570.2099058718641
589.750177978977
601.1107768934661
598.6387741532957
588.1404633446347
571.1579339365387
579.6136767686904
648.9749467951085
666.533378896655
656.1178558225168
628.9083822057581
597.7356277435813
552.2795086871715
485.5551758520705
431.92281317542137
412.2979876290065
396.0055471062898
396.2653740226288
408.281317270934
428.2322964954396
504.2420976979535
690.1080245504335
889.7894161979495
950.5236070431972
962.7040002271756
976.3462638462698
934.7969412691572
937.5724912186072
931.5673792033052
910.2540690418348
845.2443777508599
795.4783556775818
784.3440056405042
782.4565622744976
739.8256883864796
675.664694564805
591.0725229906166
515.5502683071176
453.7554610214264
429.7827204069171
420.3376762445023
416.3985962928227
422.0336400244482
440.58310945776174
516.7311805233178
708.25245537442
901.478095073027
949.9208021729344
961.805866110194
968.6204964736849
930.0990018204571
943.421594404474
937.1991869739632
901.5290919157204
830.5956972550471
779.3969846772377
767.1649544535735
765.6196701224909
731.3440146978958
668.4390616342789
575.3302936880702
504.36950979004337
436.97062477419706
409.8693586645175
396.2117499792156
392.39980296921567
398.0044886397653
415.6407814461361
487.5280596604072
680.6086665655264
879.4407098861535
922.2239056406275
938.8038007102092
943.23754262483
904.7195730430728
933.3885216235602
938.3712637641252
909.784941948127
853.0395737446986
809.4664450415097
796.3891979904876
780.4099352155181
730.4221834070361
666.3264117014763
589.1992700868933
527.4529936259254
463.7422041887501
432.157936451863
418.1623438417316
414.1628973431093
417.70645945835713
435.5188424140854
516.6730317518471
714.4051381545904
909.4254950684992
963.6268657900472
978.68670989127
988.296570854668
944.9567685170052
955.3455025027944
952.2947620418888
927.7153039465333
862.0346860591416
811.3749664876188
801.248159817167
789.0931862699529
749.4323221702787
685.5072898595267
599.8817216385423
532.2292730929692
475.296029745492
447.6778921905476
432.1142208231327
428.07480691951054
430.3524161885122
446.6825645835052
519.4473373132872
705.4142353765955
899.4915468506744
948.9631869581668
958.3399312368044
964.8093151870132
922.822174770899
915.8730705897452
905.0292071638012
860.2584189461231
804.7336561536542
786.8848461036946
768.8862547833187
751.3209101105598
719.4310529844741
665.9969448004946
611.9600812428305
557.9263300330313
485.834933830956
445.94644966670967
424.290978428821
418.0326612670098
416.9289975773505
422.1688294713604
441.9648927659518
498.8559263375449
579.1514209751857
630.8603967512615
664.5934205831503
675.6534282972837
660.3776901405265
649.7977200784592
636.5443903959431
620.6190456433967
632.4101376151151
681.2453132559532
685.6403585073275
675.4372646948303
648.5548854433733
611.7694799641004
580.4868273802913
540.7403756376438
482.53803735002674
449.5864150731196
425.8824887001752
418.8985860204383
416.1941056735344
417.2543772457333
420.9094694687683
443.98944706889614
477.3590397981407
522.1741576922586
565.8495230085049
584.9144986295807
596.9953791725605
593.9866080782957
583.4309500585589
561.4767394955943
568.7291478037832
638.6438654131272
660.3773540806178
648.3977618788944
617.1810395823433
584.5556670811662
542.7919753783789
481.2588592878446
425.2869600633844
404.81053661008247
389.483259637064
387.1840402318936
400.369356287482
420.0728227165543
499.1967478195015
687.9722372963394
892.4022777395904
947.8196008753104
963.0165779618736
977.8807434897608
932.3614606768735
935.4399450172294
930.3805268284368
904.4638528608904
838.5516141044047
787.8278058347319
783.7482496146173
781.5456750876864
738.5225761334606
671.5045746476922
584.3968585912204
511.192177121986
449.3031659712948
424.6200346476911
415.19086245588
409.833512242993
414.9203524225055
435.80924218887634
514.8087928689603
709.5591466459292
904.7764774093662
954.823831220349
971.5616375160996
974.6892946727792
936.741836904683
955.3260081424924
947.9521944737928
914.063962774474
835.8719311873846
790.8871197791804
787.7557545411772
791.5750593762837
751.4051644885755
680.8278483862604
585.1466346236739
513.2550302296099
445.6678724667822
421.35315357210266
408.3004561530082
406.54825272119706
408.450093214332
424.42423125677857
498.32183714208674
688.4612303236763
882.8587727206425
923.6567043384758
945.943988285039
947.8936949140558
898.9598440032042
922.4144472830878
922.9278372674456
888.2690795968806
831.7105667037151
789.8928108118113
787.2557974626393
774.8935531382366
720.3358606068489
651.3614651230243
568.253262343271
501.7485353442845
439.4584228824111
410.8998320720334
397.6288593231092
394.3001881470721
397.0737334864144
416.1155365561056
492.63827575779146
692.7167681407979
881.2515851151401
932.072138117764
947.7644575921756
958.0067939287622
905.9549104709292
918.9266864511148
913.0306070470205
886.0288754558906
819.0588852279884
774.5902903312783
781.8233319836762
772.0152970174436
730.8309073310525
667.403604166508
582.8051736391461
509.447523451932
453.7968054985493
425.5243747701142
406.8294824933032
405.5185281134734
407.9411969903621
425.901472189318
501.1802768845334
688.6194493678028
877.227762417919
923.9286322008836
928.587122188012
939.2611240914098
894.1264155998231
887.8832301336695
877.5566007986309
830.1016939163864
764.0452993171989
749.1674250573542
747.2212022214316
725.6154239130504
686.3583371805499
631.0922444718723
574.4302475978305
524.7962012563906
460.2257307884095
424.8657237929559
404.0800271042932
401.93891478338753
403.5747632569172
411.64130339092696
437.006222644311
491.7657027516394
574.6698837780727
635.6160567949225
673.5892151596984
675.4049333491334
658.7350814458282
644.1474719614775
628.501358505773
611.6405300863765
615.0374390580561
667.6592223396124
674.7603366383462
659.4396230974525
630.1479379780714
594.9426273141005
563.5335869501208
519.807634849153
463.8590298748952
438.1233747857047
419.0323277042697
405.4951634127216
398.9423910405159
397.631085239696
405.38095432484414
427.9885491102739
462.73377982163146
509.4070382734661
551.3387076404475
572.9885018357882
583.3879515116549
579.1621916982957
569.0630105227849
548.5591028623668
564.6696517603852
633.0634276638625
663.9176001811845
651.566483620574
621.6259888699284
591.7932384934495
551.2514792395863
491.8156908336186
431.4524380629509
408.9891088761583
394.779316327536
392.1740106558565
399.5469089499357
418.61259835448
497.5708676278607
689.2620239572447
892.5907054253255
944.9540470474234
960.2122577977792
974.3286409085532
931.1736155648922
937.052206235248
933.0538874567573
900.0976884693424
830.7197172161382
776.4279578442967
775.5868350740318
774.4119168415734
725.3054713386312
655.1320244290698
574.9022283171257
505.4492563909489
440.6694741608613
413.9129756040688
401.73114869255954
399.9342183831632
406.1902729714685
429.43618703710393
504.1268559967156
701.4730435277404
892.0217507041957
943.771160922462
961.0660044126088
963.0459469421756
916.7767262386074
936.6000161114168
929.3277614330188
901.4537453573224
825.0780223876087
779.0603304388397
783.5845678977807
787.0179842388688
748.5598243237458
676.6332198923361
586.7205360336739
513.8349811826672
447.54162561346186
423.3518218849897
409.893762746197
407.9023650628767
410.8403106532948
427.4125797936285
499.9899717355774
691.9587749665249
882.5986913092262
925.035137496324
945.4135295851704
948.0930567435836
902.1826989836378
916.9891243626158
910.3830532954642
880.5618020500307
814.1175275368265
769.2749125610372
776.6385888196967
774.3887598049548
721.6505546417561
652.9664039939688
572.5331002181395
502.0331651917381
441.648674216374
414.2066349519018
405.8044408335815
402.8743864304313
404.84806734977366
424.9243373796351
495.2468670664525
689.196315642307
868.190003566479
915.6394068310842
932.9139802592886
940.5013344137624
892.7188429101554
907.8615894397371
904.75745744185
874.5789203096443
802.5761349803256
755.9305379871449
771.8956127602798
767.9830188031231
730.3332121847136
663.7737552322823
583.8750773732405
507.53728093559295
455.1850731769085
430.9512572349827
423.1172233934734
421.0015852624363
425.2382474578157
443.81458510224377
513.5412401478925
693.912678104312
874.22827206456
926.8998497289022
923.3226850401248
934.8551494717116
890.6044845843506
889.5855459225935
878.5131595475549
833.4308978998382
767.0214442842345
748.1255854594284
753.1856181576389
731.4774981523341
694.4405937489091
644.4185355864389
590.686920496925
537.9983516847498
476.3680295220704
445.9149368051076
425.7807346544634
416.5622831441616
416.3620670202763
425.6706840448899
450.5267569726702
503.7144561272431
586.1823998312616
658.2491513135838
695.0701336415484
692.0231833315871
679.5659464470357
660.7439359054018
643.3301589243952
629.7153620940546
627.0100932316009
680.907085463196
695.5931073421759
676.9352914545656
643.496870647166
608.0291632728929
572.520434078743
528.3651879035493
471.29788160765065
444.8579318536861
426.6466934077604
413.6736386387974
407.2082852818936
406.3597881733571
415.1210520615238
440.4935698816517
470.8954501986129
517.9293787140698
556.9652652720885
578.1102626744103
590.7470632760512
586.6007571742014
582.1119037382182
564.6007040247428
576.9228217087984
639.2222723269182
674.9579258949585
661.7088628232536
636.7795695766077
606.8801853451291
561.3011084998884
502.0273077278833
444.7085562069138
423.9460337519324
411.1148960780082
402.6701834948194
411.992978372993
431.61545149331135
505.8133411533329
699.1064406384522
888.7560382766646
948.6931621157436
970.0406441098922
992.4745470035532
952.2951173235144
957.255479734474
952.2334579350776
918.0896320927944
841.6434511172682
777.8750561372765
781.964091109145
780.4894560033473
729.1919036931978
660.3836170833346
583.0997520265221
512.0339427037044
448.95821293952247
423.8435005448428
412.72768623333366
411.6962115286354
418.9533522204313
437.6306620921428
507.9979573377915
698.2455347392497
881.9734780055346
939.5538768298768
957.07355633942
966.3694913527792
920.5864015175314
931.4598194112464
919.7113819210372
888.5946363892649
813.2857968013241
754.5961854956124
774.2296568989884
778.9292150249446
742.1117886761994
677.3767086609972
597.3047392880703
521.5085305357245
455.317791233934
431.2387333781785
417.4211259928766
412.0483250492544
415.3639086322577
431.7022839507802
502.2492003202756
694.8733845419583
879.1591675794893
920.6563468682668
933.909213580302
945.2631732125078
900.2827018484672
911.3618345971436
901.7483007481808
881.5084193922752
806.0006463393343
749.9448706741874
771.6776504694707
776.0159330346918
723.9742919000781
655.6145801490076
582.7557943889135
